locality_alias_id,locality_id,alias,source_url
lca_caeef4fba023a5d4,loc_f451298b6f0de2d8,"CALLE EL ESPINAL, ÑIQUEN",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_04469983cd788bc2,loc_becb920cc2475064,CAMINO EL CAPE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_92c4fc33d7dea6b0,loc_f451298b6f0de2d8,"LAS ROSAS, CHACAY",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_cc3a1ecbb06a49ff,loc_69806fd48325a024,NAVOTAVO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_c870bdb2f415590e,loc_f451298b6f0de2d8,BULIN,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_e3b720233d73d9d7,loc_1c1c93904d78b672,"SECTOR IANSA, CHORILLO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_9e9a2a496c8fd103,loc_69806fd48325a024,LA RIBERA DE ÑUBLE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_72ec1af8f9e90a91,loc_f451298b6f0de2d8,HUENUTIL DEL PEUMO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_3608959ed20c16ed,loc_69806fd48325a024,DIEGO PORTALES,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_47b08934c1612e8e,loc_becb920cc2475064,san jorge el rincon,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_83bfc274675e2470,loc_becb920cc2475064,tres esquinas sin numero,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_1ccc14a52f9f19c1,loc_becb920cc2475064,CALLE MATTA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_4c7324c97e2d287a,loc_f451298b6f0de2d8,LOS ARTESANOS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_4a4a1d61c11b599f,loc_becb920cc2475064,EL CAPE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_79d7bafa6bea3d6d,loc_becb920cc2475064,CAMINO MONTE BLANCO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_4f752480256e5d82,loc_1c1c93904d78b672,VICUÑA MACKENNA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_6efbb382e07f0bc4,loc_becb920cc2475064,BRONCONEUMONIA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7b3c292b43d86232,loc_becb920cc2475064,VILLA EL BOSQUE LAS TORTOLAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_abb1e1dd11728ba9,loc_1c1c93904d78b672,CAMINO TRAPICHE KM 2 SECTOR LA MACAS S/N ( desde la copa de agua la primera casa),https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_272c3c4313e87a11,loc_f451298b6f0de2d8,"VILLA LA ESPERANZA , MARCELA PAZ",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7f56a002181032df,loc_becb920cc2475064,"VILLA LOS AROMOS, BOMBERO SEGUNDO MARTINEZ",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_c413fe0f2bb6acc6,loc_becb920cc2475064,"POBLACION NUEVA PRIMAVER, PJE FRANCISCO SUAZO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_6d3e018276685709,loc_becb920cc2475064,"PJE. ENZO CERDA 224, POB. EL ROBLE, SAN CARLOS",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_317e2c045ee3ade2,loc_f451298b6f0de2d8,"AVENIDA LOS ARTESANOS , SAN GREGORIO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_f6a082b014b3b1f7,loc_1c1c93904d78b672,LAS ROSAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7e5ee508701213fb,loc_1c1c93904d78b672,LOS PIDENES VILLA EL BOSQUE POBLACION 11 DE SEP,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_451c9cb9ea524f8d,loc_becb920cc2475064,CALLE BRASIL,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_d9cf7ef83efc864b,loc_becb920cc2475064,"AGUA BUENA ( 500 mts hacia la cordillera. KM 11.200, casa de ladrillos con juegos infantiles)",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_1be67ec58662e99b,loc_becb920cc2475064,CAMINO SAN FABIAN,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7910346747261f3c,loc_bcd2a0dc79502251,PARCELA 10 A SAN NICOLAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_2cb4eb77ec0e6dfb,loc_becb920cc2475064,MATTA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_27cccff56100219b,loc_becb920cc2475064,el torreón pasaje las rosa 5ta casa,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_6a9e156067654735,loc_becb920cc2475064,LUIS ACEVEDO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_6beedae9fe000a27,loc_bcd2a0dc79502251,"PABLO NERUDA, VILLA SAN NICOLAS, PTE ÑUBLE",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_f56fea372ae64d86,loc_bcd2a0dc79502251,COCHARCAS KM 389,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_600e7f583d19c379,loc_becb920cc2475064,VILLA PRAT PASAJE IQUIQUE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_9f90e46fbdd32579,loc_1c1c93904d78b672,VILLA PARQUE ALAMEDA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_5504e44b231da58f,loc_becb920cc2475064,BILBAO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_3d7cc2548b7d9d8b,loc_becb920cc2475064,"EL MANZANAL, PASAJE LA FLORCITA",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_68e0a7c3020a1e6c,loc_1c1c93904d78b672,CALLE FERNANDO DURAN,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_5d72b07be89c3791,loc_f451298b6f0de2d8,"ZEMITA, EL PALO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7b1086ce65482ee4,loc_becb920cc2475064,"LAGOS DE CHILE, LAGO RANCO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7fc6d28a5a7b0d2c,loc_becb920cc2475064,"PORTAL DEL SUR, PASAJE CAMIROAGA",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_d88a9b666cdbcb3e,loc_becb920cc2475064,GENERAL VENEGAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7829a190b0f97b84,loc_1c1c93904d78b672,BELLA VISTA S/N,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_00ce65891aeccad6,loc_1c1c93904d78b672,SAN PEDRO - LILAHUE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_16709b5dfeab2db1,loc_1c1c93904d78b672,EL CAPE KM 3,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_a585df355904f9ca,loc_1c1c93904d78b672,EL TORREON,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_31d8932198a42b25,loc_becb920cc2475064,"VILLA LOS POETAS, CALLE JORGE MONTES MORAGA",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_a5424e162137e3d9,loc_becb920cc2475064,INDEPENDENCIA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_540a04f4b4920373,loc_1c1c93904d78b672,HOGAR AMOR DE FAMILIA- NINQUIHUE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_a8c07130ef46b107,loc_1c1c93904d78b672,EL ROBLE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_db9d4e3d0edd49d4,loc_1c1c93904d78b672,CAMINO MONTE BLANCO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_47cdb9e4a265293f,loc_becb920cc2475064,DIEGO PORTALES,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_019c99979127d4cb,loc_f451298b6f0de2d8,HUENUTIL DEL PEUMO ÑIQUEN,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_c723c099f3bde658,loc_becb920cc2475064,CALLE BALMACEDA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_706ee0808cf8a4ad,loc_69806fd48325a024,VILLA VIRGEN DEL CAMINO CALLE SAN JUAN,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_16447b00a1f1d0cb,loc_becb920cc2475064,Balmaceda,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_4e818bd97ad3c298,loc_f451298b6f0de2d8,"La Gloria, Ñiquén",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_2a892593db3ae386,loc_becb920cc2475064,FREIRE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_324905558ef36650,loc_bcd2a0dc79502251,"LA QUINTRALA, PJE LAS AMAPOLAS CASA 94, SAN NICOLAS",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_4a849cf49cba70f8,loc_f451298b6f0de2d8,"San Roque, Ñiquén",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_37570df01b2f2383,loc_69806fd48325a024,"Poblacion 11 de septiembre, calle lenga",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_65eb04656f8c516c,loc_69806fd48325a024,"Población 11 de septiembre, pasaje las tórtolas",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_82dd80bc7a49eac3,loc_becb920cc2475064,"Nueva atardecer, Galvarino Merino, San Carlos",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_630557bfae718a27,loc_bcd2a0dc79502251,"Calle O'Higgins, San Nicolas",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_b1e90d945e941e65,loc_69806fd48325a024,HOGAR SAN PABLO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_141a44279488af5c,loc_becb920cc2475064,"LIBERTAD, VALLE HONDO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_950300b1c80e34c0,loc_1c1c93904d78b672,JUNQUILLO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_49b4f81c8c2116c7,loc_1c1c93904d78b672,BAJO EL MEMBRILLO SAN NICOLAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_bbe137262c62c6cf,loc_69806fd48325a024,INDEPENDENCIA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_c58feba81414f19d,loc_f451298b6f0de2d8,"Pasaje Humberto Lagos S/N, San Fernando Zemita, Ñiquén",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_41b36726ada829c0,loc_bcd2a0dc79502251,"LA PRIMAVERA SN SAN CARLOS, IANSA KM 2",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_52aa29bd6448fa40,loc_bcd2a0dc79502251,PUYARAL NORTE KM 4 SAN NICOLAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_ea4d844b88bea4e2,loc_f451298b6f0de2d8,Buli estacion,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_4ce8026cbd87837e,loc_69806fd48325a024,"Pob. 11 de septiembre, calle Canelo, pasaje Huingán San Carlos",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_06104b25d2824b0f,loc_69806fd48325a024,El Cipres 11 De Septiembre,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_82f8d3c1328d97d6,loc_becb920cc2475064,"PSJE CALAFQUEN, LAGOS DE CHILE",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_fbe7933f6fc88dc6,loc_bcd2a0dc79502251,LA QUINTRALA PSJE LAS AMAPOLAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_61ca510b02314994,loc_f451298b6f0de2d8,BUCALEMU SAN GREGORIO S/N,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_48d58686e4431339,loc_69806fd48325a024,YUNGAY 382 AMANECER NORTE SAN CARLOS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_5be86d4d34b24c26,loc_becb920cc2475064,"CAMINO A SAN CAMILO KM 2, ELEAM",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_1b76a60ae71bd573,loc_69806fd48325a024,LA RIBERA KM 22,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_794ee395052e2dac,loc_bcd2a0dc79502251,"Población nuevo amanecer pasaje las amapolas, San Nicolás",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_eca6394e471067b0,loc_becb920cc2475064,"Villa olímpica, pasaje atenas",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_36b06c523d7a2913,loc_becb920cc2475064,LLAHUIMAVIDA KM 3.4,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_c6869a02b245a3a2,loc_becb920cc2475064,"Variante montecillos, Agua buena",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_028ac02f0565b64e,loc_becb920cc2475064,"MUTUPIN KM 8 , CAMINO SAN FABIAN",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_612d41ede8dfc0e3,loc_becb920cc2475064,MUTUPIN KM 8,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_b6286301a23585fa,loc_1c1c93904d78b672,LAS ARBOLEDAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_ecb604e139d529c8,loc_f451298b6f0de2d8,SAN PEDRO DE BULI,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_d745e2febb0e02f6,loc_becb920cc2475064,BRASIL,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_f6a788c123d89794,loc_becb920cc2475064,LUIS CRUZ MARTINEZ,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_9cf38bc1c9599aff,loc_becb920cc2475064,ELEAM PADRE PIO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_def399cbabbbe2d5,loc_1c1c93904d78b672,PUYARAL,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_5efaf82c88366765,loc_1c1c93904d78b672,SAN NICOLAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_74797dd4885597bd,loc_69806fd48325a024,"EL DURAZNO, VILLA NAVIDAD",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7cb3d74cea1fa3d5,loc_1c1c93904d78b672,ESTANISLAO GODOY,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_d6bcc4403f8250aa,loc_becb920cc2475064,VICUÑA MACKENNA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_87bbffe82f3e1fcb,loc_bcd2a0dc79502251,SECTOR EL ROBLE VIEJO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_5504e44b231da58f,loc_becb920cc2475064,BILBAO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_3c96dbee07116c46,loc_1c1c93904d78b672,BOSQUES DE ALGARROBAL LILAHUE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7cb5e1b002cefb1e,loc_1c1c93904d78b672,"VILLA LAS AMERICAS, PASAJE LOS ANDES",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_2273908a4914381c,loc_1c1c93904d78b672,BULI CASERIO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_e80761eeb9031791,loc_1c1c93904d78b672,VICUÑA MACKENA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_3044c1b93f1b4fa3,loc_1c1c93904d78b672,VILLA VISIÓN MUNDIAL PASAJE AMIGOS SIN FRONTERAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_d86b2896e2071ee6,loc_becb920cc2475064,PASAJE LUNA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_4b6a06d40acbd87c,loc_becb920cc2475064,LA PRIMAVERA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_34fc2ad77634e201,loc_69806fd48325a024,"VILLA NUEVA VIDA, PASAJE SOL",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_81a3195f8a348a2f,loc_69806fd48325a024,ZEMITA SN,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_3ed104073d09f99c,loc_69806fd48325a024,AIRES DE LURIN JORGE MONTES,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_9f47edb1591df569,loc_1c1c93904d78b672,SAN MANUEL DE VERQUICO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_a8c07130ef46b107,loc_1c1c93904d78b672,EL ROBLE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_a11a82c3e9892eaf,loc_1c1c93904d78b672,CACHAPOAL CAMINO QUIRIHUA CACERIO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_c0865e7a3614e873,loc_f451298b6f0de2d8,"COLVINDO, SAN GREGORIO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_62c6110b16c10201,loc_1c1c93904d78b672,EL SAUCE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_a25b8531d4e9a122,loc_1c1c93904d78b672,LOS CHICOLES,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_cb11a6f4d3c10420,loc_1c1c93904d78b672,V. LOS PRESIDENTES PJE. CARLOS IBAÑEZ DEL CAMPO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_a11fa3e5184f9091,loc_1c1c93904d78b672,"CAMINO CEMENTERIO, SAN NICOLAS",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_cfad87cd916917b7,loc_1c1c93904d78b672,HUENUTIL CENTRO (PARADERO CABRERA PASADO LAS ROSAS),https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_1d5448657a6e179b,loc_f451298b6f0de2d8,"PAQUE NORTE, ÑIQUEN",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_95560ad665d4d22b,loc_69806fd48325a024,Llahuimavida km 1,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_da6dd26c178269f8,loc_1c1c93904d78b672,Gaona por carretera donde esta el colegio hacia arriba donde se juntan los caminos,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_8d84136ff3be250c,loc_69806fd48325a024,TIUQUILEMU,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_421edb5773392062,loc_1c1c93904d78b672,CAMINO A JUNQUILLO DE LA IGLESIA INGRESAR POR CAMINO LLAMADO LORCA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_21e063c00f9e1c17,loc_1c1c93904d78b672,TRES ESQUINAS,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_355fc19214756653,loc_1c1c93904d78b672,"MONTEBLANCO (KILOMETRO 2, A LA DERECHA)",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_d49edd6b9c6884c7,loc_1c1c93904d78b672,PUELMA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_d745e2febb0e02f6,loc_becb920cc2475064,BRASIL,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_706b1b280de84744,loc_f451298b6f0de2d8,"CALLE ESTADO, SAN GREGORIO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_cad1d3369cc2eb6e,loc_bcd2a0dc79502251,"Población Nuevo Amanecer, San Nicolas",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_6f4e94d3f54668f5,loc_bcd2a0dc79502251,Puyaral Sur San Nicolás,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_b3215fe047c7aa0a,loc_f451298b6f0de2d8,"SENERANIS CARO, SAN GREGORIO",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_3d1be6c1984ed4e2,loc_becb920cc2475064,VILLA PORTAL DEL SUR ROBERTO BRUCE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_04027e01a40ec37d,loc_bcd2a0dc79502251,"DARIO SALAS, SAN GREGORIO ( HOGAR)",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_8452d5db76d8614e,loc_69806fd48325a024,RIVERA DE ÑUBLE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_4f97714f3f0545d3,loc_f451298b6f0de2d8,SANTA JOSEFINA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_f88b346470aef6ac,loc_69806fd48325a024,MUTUPIN KM 8.5,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_7668aae0f1616d8f,loc_f451298b6f0de2d8,TIUQUILEMU,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_922f7f5524c48af6,loc_bcd2a0dc79502251,"Población Ismael Martín pasaje 1 casa 43 , Puente Ñuble",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_27f4fedd99a1c02f,loc_f451298b6f0de2d8,"SAN ROQUE, CHACAY",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_2644b0289ee4b73c,loc_bcd2a0dc79502251,"POBLACIÓN BLANCA ALAMOS , PASAJE LOS MAITENES 048",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_5c2efe2d9d3acc03,loc_69806fd48325a024,LAS ALITAS DEL CARBON,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_3741e2e64cbb934f,loc_f451298b6f0de2d8,PARCELA 2 SAN JORGE,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_edd6b4c827850118,loc_becb920cc2475064,CAMINO A CAPE KM 2,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_6585c7fbe94d1531,loc_69806fd48325a024,"Lagos de Chile, camino Pozo al Monte ( 3 kms aprox. )",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_00e98b5c7da2e7cc,loc_69806fd48325a024,LAS ARBOLEDAS PASAJE EL ESFUERZO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_df5a33f9e875bf1a,loc_becb920cc2475064,CHACABUCO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_552c60b77c9874c7,loc_f451298b6f0de2d8,HUENUTIL CENTRO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_a77e369ddf0293ef,loc_1c1c93904d78b672,P.ÑUBLE CAMINO VIEJO C/8,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_f1245cab294b19e9,loc_becb920cc2475064,SAN FERNANDO ZEMITA,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_6998973c8b010e06,loc_bcd2a0dc79502251,EL SAUCE PASAJE SAN GERONIMO PARCELA 25,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_1b24442b9102dd5e,loc_becb920cc2475064,SERRANO,https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_3f3026330949e7c4,loc_fa1bddec89f451bb,"Población Ismael Martinez Nieves, calle 6",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
lca_16fbd8564ec65210,loc_becb920cc2475064,"VILLA PRAT, PASAJE ESMERALDA",https://www.ine.gob.cl/herramientas/portal-de-mapas/geodatos-abiertos/
